date,team,site,o:team,total,points,o:points
20150309,Wizards,away,Hornets,190.0,95,69
20150309,Nuggets,home,Knicks,204.5,106,78
20150309,Knicks,away,Nuggets,204.5,78,106
20150309,Suns,home,Warriors,214.0,80,98
20150309,Warriors,away,Suns,214.0,98,80
20150310,Jazz,home,Knicks,179.5,87,82
20150310,Knicks,away,Jazz,179.5,82,87
20150310,Lakers,home,Pistons,201.0,93,85
20150310,Pistons,away,Lakers,201.0,85,93
20150310,Mavericks,home,Cavaliers,201.0,94,127
20150310,Cavaliers,away,Mavericks,201.0,127,94
20150310,Nets,home,Pelicans,192.5,91,111
20150310,Pelicans,away,Nets,192.5,111,91
20150310,Pacers,home,Magic,188.5,118,86
20150310,Magic,away,Pacers,188.5,86,118
20150310,Spurs,home,Raptors,205.0,117,107
20150310,Raptors,away,Spurs,205.0,107,117
20150311,Bucks,home,Magic,190.0,97,91
20150311,Magic,away,Bucks,190.0,91,97
20150311,Celtics,home,Grizzlies,190.0,95,92
20150311,Grizzlies,away,Celtics,190.0,92,95
20150311,Heat,home,Nets,200.0,104,98
20150311,Nets,away,Heat,200.0,98,104
20150311,Hornets,home,Kings,205.0,106,113
20150311,Kings,away,Hornets,205.0,113,106
20150311,Nuggets,home,Hawks,208.5,115,102
20150311,Hawks,away,Nuggets,208.5,102,115
20150311,Seventysixers,home,Bulls,189.0,95,104
20150311,Bulls,away,Seventysixers,189.0,104,95
20150311,Suns,home,Timberwolves,206.0,106,97
20150311,Timberwolves,away,Suns,206.0,97,106
20150311,Thunder,home,Clippers,210.5,108,120
20150311,Clippers,away,Thunder,210.5,120,108
20150311,Trailblazers,home,Rockets,205.5,105,100
20150311,Rockets,away,Trailblazers,205.5,100,105
20150311,Warriors,home,Pistons,204.0,105,98
20150311,Pistons,away,Warriors,204.0,98,105
20150312,Jazz,home,Rockets,189.5,109,91
20150312,Rockets,away,Jazz,189.5,91,109
20150312,Lakers,home,Knicks,191.0,94,101
20150312,Knicks,away,Lakers,191.0,101,94
20150312,Pacers,home,Bucks,187.5,109,103
20150312,Bucks,away,Pacers,187.5,103,109
20150312,Spurs,home,Cavaliers,206.0,125,128
20150312,Cavaliers,away,Spurs,206.0,128,125
20150312,Wizards,home,Grizzlies,179.5,107,87
20150312,Grizzlies,away,Wizards,179.5,87,107
20150313,Celtics,home,Magic,194.0,95,88
20150313,Magic,away,Celtics,194.0,88,95
20150313,Hornets,home,Bulls,189.0,101,91
20150313,Bulls,away,Hornets,189.0,91,101
20150313,Mavericks,home,Clippers,204.0,129,99
20150313,Clippers,away,Mavericks,204.0,99,129
20150313,Nuggets,home,Warriors,208.5,114,103
20150313,Warriors,away,Nuggets,208.5,103,114
20150313,Raptors,home,Heat,204.0,102,92
20150313,Heat,away,Raptors,204.0,92,102
20150313,Seventysixers,home,Kings,206.5,114,107
20150313,Kings,away,Seventysixers,206.5,107,114
20150313,Suns,home,Hawks,204.0,87,96
20150313,Hawks,away,Suns,204.0,96,87
20150313,Thunder,home,Timberwolves,211.5,113,99
20150313,Timberwolves,away,Thunder,211.5,99,113
20150313,Trailblazers,home,Pistons,196.5,118,99
20150313,Pistons,away,Trailblazers,196.5,99,118
20150314,Grizzlies,home,Bucks,184.0,96,83
20150314,Bucks,away,Grizzlies,184.0,83,96
20150314,Jazz,home,Pistons,184.5,88,85
20150314,Pistons,away,Jazz,184.5,85,88
20150314,Pacers,home,Celtics,193.0,89,93
20150314,Celtics,away,Pacers,193.0,93,89
20150314,Seventysixers,home,Nets,195.0,87,94
20150314,Nets,away,Seventysixers,195.0,94,87
20150314,Warriors,home,Knicks,201.5,125,94
20150314,Knicks,away,Warriors,201.5,94,125
20150314,Wizards,home,Kings,210.0,113,97
20150314,Kings,away,Wizards,210.0,97,113
20150315,Clippers,home,Rockets,213.0,98,100
20150315,Rockets,away,Clippers,213.0,100,98
20150315,Lakers,home,Hawks,195.0,86,91
20150315,Hawks,away,Lakers,195.0,91,86
20150315,Magic,home,Cavaliers,201.0,108,123
20150315,Cavaliers,away,Magic,201.0,123,108
20150315,Pelicans,home,Nuggets,208.0,111,118
20150315,Nuggets,away,Pelicans,208.0,118,111
20150315,Raptors,home,Trailblazers,205.0,97,113
20150315,Trailblazers,away,Raptors,205.0,113,97
20150315,Spurs,home,Timberwolves,207.5,123,97
20150315,Timberwolves,away,Spurs,207.5,97,123
20150315,Suns,home,Knicks,195.5,102,89
20150315,Knicks,away,Suns,195.5,89,102
20150315,Thunder,home,Bulls,204.5,109,100
20150315,Bulls,away,Thunder,204.5,100,109
20150316,Celtics,home,Seventysixers,195.0,108,89
20150316,Seventysixers,away,Celtics,195.0,89,108
20150316,Grizzlies,home,Nuggets,196.0,92,81
20150316,Nuggets,away,Grizzlies,196.0,81,92
20150316,Heat,home,Cavaliers,201.5,106,92
20150316,Cavaliers,away,Heat,201.5,92,106
20150316,Jazz,home,Hornets,180.0,94,66
20150316,Hornets,away,Jazz,180.0,66,94
20150316,Kings,home,Hawks,209.5,103,110
20150316,Hawks,away,Kings,209.5,110,103
20150316,Mavericks,home,Thunder,214.5,119,115
20150316,Thunder,away,Mavericks,214.5,115,119
20150316,Pacers,home,Raptors,197.5,98,117
20150316,Raptors,away,Pacers,197.5,117,98
20150316,Timberwolves,home,Nets,199.0,106,122
20150316,Nets,away,Timberwolves,199.0,122,106
20150316,Warriors,home,Lakers,208.0,108,105
20150316,Lakers,away,Warriors,208.0,105,108
20150316,Wizards,home,Trailblazers,198.5,105,97
20150316,Trailblazers,away,Wizards,198.5,97,105
20150317,Clippers,home,Hornets,200.0,99,92
20150317,Hornets,away,Clippers,200.0,92,99
20150317,Knicks,home,Spurs,196.0,104,100
20150317,Spurs,away,Knicks,196.0,100,104
20150317,Pelicans,home,Bucks,190.5,85,84
20150317,Bucks,away,Pelicans,190.5,84,85
20150317,Pistons,home,Grizzlies,187.0,105,95
20150317,Grizzlies,away,Pistons,187.0,95,105
20150317,Rockets,home,Magic,205.0,107,94
20150317,Magic,away,Rockets,205.0,94,107
20150318,Bucks,home,Spurs,193.5,103,114
20150318,Spurs,away,Bucks,193.5,114,103
20150318,Bulls,home,Pacers,189.0,103,86
20150318,Pacers,away,Bulls,189.0,86,103
20150318,Cavaliers,home,Nets,207.0,117,92
20150318,Nets,away,Cavaliers,207.0,92,117
20150318,Heat,home,Trailblazers,202.0,108,104
20150318,Trailblazers,away,Heat,202.0,104,108
20150318,Jazz,home,Wizards,180.0,84,88
20150318,Wizards,away,Jazz,180.0,88,84
20150318,Kings,home,Clippers,213.5,105,116
20150318,Clippers,away,Kings,213.5,116,105
20150318,Mavericks,home,Magic,204.5,107,102
20150318,Magic,away,Mavericks,204.5,102,107
20150318,Raptors,home,Timberwolves,208.0,105,100
20150318,Timberwolves,away,Raptors,208.0,100,105
20150318,Seventysixers,home,Pistons,195.5,94,83
20150318,Pistons,away,Seventysixers,195.5,83,94
20150318,Thunder,home,Celtics,212.5,122,118
20150318,Celtics,away,Thunder,212.5,118,122
20150318,Warriors,home,Hawks,209.0,114,95
20150318,Hawks,away,Warriors,209.0,95,114
20150319,Knicks,home,Timberwolves,196.0,92,95
20150319,Timberwolves,away,Knicks,196.0,95,92
20150319,Lakers,home,Jazz,182.5,73,80
20150319,Jazz,away,Lakers,182.5,80,73
20150319,Rockets,home,Nuggets,215.0,118,108
20150319,Nuggets,away,Rockets,215.0,108,118
20150319,Suns,home,Pelicans,198.0,74,72
20150319,Pelicans,away,Suns,198.0,72,74
20150320,Bulls,home,Raptors,199.0,108,92
20150320,Raptors,away,Bulls,199.0,92,108
20150320,Cavaliers,home,Pacers,200.0,95,92
20150320,Pacers,away,Cavaliers,200.0,92,95
20150320,Clippers,home,Wizards,202.0,113,99
20150320,Wizards,away,Clippers,202.0,99,113
20150320,Heat,home,Nuggets,209.0,108,91
20150320,Nuggets,away,Heat,209.0,91,108
20150320,Kings,home,Hornets,206.0,101,91
20150320,Hornets,away,Kings,206.0,91,101
20150320,Magic,home,Trailblazers,200.0,111,104
20150320,Trailblazers,away,Magic,200.0,104,111
20150320,Mavericks,home,Grizzlies,197.0,101,112
20150320,Grizzlies,away,Mavericks,197.0,112,101
20150320,Nets,home,Bucks,193.0,129,127
20150320,Bucks,away,Nets,193.0,127,129
20150320,Seventysixers,home,Knicks,188.5,97,81
20150320,Knicks,away,Seventysixers,188.5,81,97
20150320,Spurs,home,Celtics,206.0,101,89
20150320,Celtics,away,Spurs,206.0,89,101
20150320,Thunder,home,Hawks,212.0,123,115
20150320,Hawks,away,Thunder,212.0,115,123
20150320,Warriors,home,Pelicans,202.5,112,96
20150320,Pelicans,away,Warriors,202.5,96,112
20150321,Grizzlies,home,Trailblazers,192.5,97,86
20150321,Trailblazers,away,Grizzlies,192.5,86,97
20150321,Pacers,home,Nets,195.0,111,123
20150321,Nets,away,Pacers,195.0,123,111
20150321,Pistons,home,Bulls,193.5,107,91
20150321,Bulls,away,Pistons,193.5,91,107
20150321,Rockets,home,Suns,208.0,102,117
20150321,Suns,away,Rockets,208.0,117,102
20150321,Warriors,home,Jazz,192.0,106,91
20150321,Jazz,away,Warriors,192.0,91,106
20150322,Bucks,home,Cavaliers,196.5,90,108
20150322,Cavaliers,away,Bucks,196.5,108,90
20150322,Celtics,home,Pistons,196.5,97,105
20150322,Pistons,away,Celtics,196.5,105,97
20150322,Clippers,home,Pelicans,201.0,107,100
20150322,Pelicans,away,Clippers,201.0,100,107
20150322,Hawks,home,Spurs,202.5,95,114
20150322,Spurs,away,Hawks,202.5,114,95
20150322,Kings,home,Wizards,207.5,109,86
20150322,Wizards,away,Kings,207.5,86,109
20150322,Lakers,home,Seventysixers,194.5,101,87
20150322,Seventysixers,away,Lakers,194.5,87,101
20150322,Magic,home,Nuggets,207.0,100,119
20150322,Nuggets,away,Magic,207.0,119,100
20150322,Raptors,home,Knicks,196.0,106,89
20150322,Knicks,away,Raptors,196.0,89,106
20150322,Suns,home,Mavericks,205.5,98,92
20150322,Mavericks,away,Suns,205.5,92,98
20150322,Thunder,home,Heat,212.5,93,75
20150322,Heat,away,Thunder,212.5,75,93
20150322,Timberwolves,home,Hornets,200.0,98,109
20150322,Hornets,away,Timberwolves,200.0,109,98
20150323,Bulls,home,Hornets,189.5,98,86
20150323,Hornets,away,Bulls,189.5,86,98
20150323,Jazz,home,Timberwolves,185.0,104,106
20150323,Timberwolves,away,Jazz,185.0,106,104
20150323,Knicks,home,Grizzlies,184.5,82,103
20150323,Grizzlies,away,Knicks,184.5,103,82
20150323,Nets,home,Celtics,203.0,91,110
20150323,Celtics,away,Nets,203.0,110,91
20150323,Pacers,home,Rockets,203.0,100,110
20150323,Rockets,away,Pacers,203.0,110,100
20150323,Warriors,home,Wizards,204.5,107,76
20150323,Wizards,away,Warriors,204.5,76,107
20150324,Bucks,home,Heat,192.5,89,88
20150324,Heat,away,Bucks,192.5,88,89
20150324,Kings,home,Seventysixers,206.5,107,106
20150324,Seventysixers,away,Kings,206.5,106,107
20150324,Mavericks,home,Spurs,206.0,101,94
20150324,Spurs,away,Mavericks,206.0,94,101
20150324,Pistons,home,Raptors,203.5,108,104
20150324,Raptors,away,Pistons,203.5,104,108
20150324,Thunder,home,Lakers,213.0,127,117
20150324,Lakers,away,Thunder,213.0,117,127
20150324,Trailblazers,home,Warriors,207.0,108,122
20150324,Warriors,away,Trailblazers,207.0,122,108
20150325,Celtics,home,Heat,199.0,86,93
20150325,Heat,away,Celtics,199.0,93,86
20150325,Grizzlies,home,Cavaliers,195.0,89,111
20150325,Cavaliers,away,Grizzlies,195.0,111,89
20150325,Hornets,home,Nets,197.0,88,91
20150325,Nets,away,Hornets,197.0,91,88
20150325,Jazz,home,Trailblazers,182.0,89,92
20150325,Trailblazers,away,Jazz,182.0,92,89
20150325,Knicks,home,Clippers,197.0,80,111
20150325,Clippers,away,Knicks,197.0,111,80
20150325,Magic,home,Hawks,200.0,83,95
20150325,Hawks,away,Magic,200.0,95,83
20150325,Nuggets,home,Seventysixers,208.0,85,99
20150325,Seventysixers,away,Nuggets,208.0,99,85
20150325,Pelicans,home,Rockets,203.0,93,95
20150325,Rockets,away,Pelicans,203.0,95,93
20150325,Raptors,home,Bulls,200.0,103,116
20150325,Bulls,away,Raptors,200.0,116,103
20150325,Spurs,home,Thunder,215.0,130,91
20150325,Thunder,away,Spurs,215.0,91,130
20150325,Suns,home,Kings,212.5,99,108
20150325,Kings,away,Suns,212.5,108,99
20150325,Timberwolves,home,Lakers,201.5,99,101
20150325,Lakers,away,Timberwolves,201.5,101,99
20150325,Wizards,home,Pacers,192.0,101,103
20150325,Pacers,away,Wizards,192.0,103,101
20150326,Bucks,home,Pacers,188.5,111,107
20150326,Pacers,away,Bucks,188.5,107,111
20150327,Grizzlies,home,Warriors,198.0,84,107
20150327,Warriors,away,Grizzlies,198.0,107,84
20150327,Hawks,home,Heat,195.5,99,86
20150327,Heat,away,Hawks,195.5,86,99
20150327,Knicks,home,Celtics,194.0,92,96
20150327,Celtics,away,Knicks,194.0,96,92
20150327,Magic,home,Pistons,197.5,97,111
20150327,Pistons,away,Magic,197.5,111,97
20150327,Nets,home,Cavaliers,206.5,106,98
20150327,Cavaliers,away,Nets,206.5,98,106
20150327,Nuggets,home,Jazz,189.5,107,91
20150327,Jazz,away,Nuggets,189.5,91,107
20150327,Pelicans,home,Kings,206.0,102,88
20150327,Kings,away,Pelicans,206.0,88,102
20150327,Raptors,home,Lakers,202.5,94,83
20150327,Lakers,away,Raptors,202.5,83,94
20150327,Rockets,home,Timberwolves,206.0,120,110
20150327,Timberwolves,away,Rockets,206.0,110,120
20150327,Seventysixers,home,Clippers,202.0,98,119
20150327,Clippers,away,Seventysixers,202.0,119,98
20150327,Spurs,home,Mavericks,206.0,94,76
20150327,Mavericks,away,Spurs,206.0,76,94
20150327,Suns,home,Trailblazers,204.0,81,87
20150327,Trailblazers,away,Suns,204.0,87,81
20150327,Wizards,home,Hornets,189.5,110,107
20150327,Hornets,away,Wizards,189.5,107,110
20150328,Bucks,home,Warriors,203.0,95,108
20150328,Warriors,away,Bucks,203.0,108,95
20150328,Bulls,home,Knicks,190.5,111,80
20150328,Knicks,away,Bulls,190.5,80,111
20150328,Hornets,home,Hawks,191.5,115,100
20150328,Hawks,away,Hornets,191.5,100,115
20150328,Jazz,home,Thunder,197.5,94,89
20150328,Thunder,away,Jazz,197.5,89,94
20150328,Trailblazers,home,Nuggets,207.0,120,114
20150328,Nuggets,away,Trailblazers,207.0,114,120
20150329,Cavaliers,home,Seventysixers,200.5,87,86
20150329,Seventysixers,away,Cavaliers,200.5,86,87
20150329,Celtics,home,Clippers,207.0,106,119
20150329,Clippers,away,Celtics,207.0,119,106
20150329,Heat,home,Pistons,194.0,109,102
20150329,Pistons,away,Heat,194.0,102,109
20150329,Nets,home,Lakers,200.0,107,99
20150329,Lakers,away,Nets,200.0,99,107
20150329,Pacers,home,Mavericks,199.0,104,99
20150329,Mavericks,away,Pacers,199.0,99,104
20150329,Pelicans,home,Timberwolves,198.0,110,88
20150329,Timberwolves,away,Pelicans,198.0,88,110
20150329,Spurs,home,Grizzlies,193.5,103,89
20150329,Grizzlies,away,Spurs,193.5,89,103
20150329,Suns,home,Thunder,214.0,97,109
20150329,Thunder,away,Suns,214.0,109,97
20150329,Wizards,home,Rockets,204.0,91,99
20150329,Rockets,away,Wizards,204.0,99,91
20150330,Grizzlies,home,Kings,197.5,97,83
20150330,Kings,away,Grizzlies,197.5,83,97
20150330,Hawks,home,Bucks,193.5,101,88
20150330,Bucks,away,Hawks,193.5,88,101
20150330,Hornets,home,Celtics,196.0,104,116
20150330,Celtics,away,Hornets,196.0,116,104
20150330,Raptors,home,Rockets,208.0,99,96
20150330,Rockets,away,Raptors,208.0,96,99
20150330,Seventysixers,home,Lakers,194.0,111,113
20150330,Lakers,away,Seventysixers,194.0,113,111
20150330,Timberwolves,home,Jazz,187.0,84,104
20150330,Jazz,away,Timberwolves,187.0,104,84
20150330,Trailblazers,home,Suns,201.5,109,86
20150330,Suns,away,Trailblazers,201.5,86,109
20150331,Clippers,home,Warriors,216.0,106,110
20150331,Warriors,away,Clippers,216.0,110,106
20150331,Heat,home,Spurs,195.0,81,95
20150331,Spurs,away,Heat,195.0,95,81
20150331,Nets,home,Pacers,199.5,111,106
20150331,Pacers,away,Nets,199.5,106,111
20150331,Pistons,home,Hawks,198.0,105,95
20150331,Hawks,away,Pistons,198.0,95,105
20150401,Bucks,home,Bulls,191.5,95,91
20150401,Bulls,away,Bucks,191.5,91,95
20150401,Celtics,home,Pacers,200.0,100,87
20150401,Pacers,away,Celtics,200.0,87,100
20150401,Hornets,home,Pistons,195.5,102,78
20150401,Pistons,away,Hornets,195.5,78,102
20150401,Jazz,home,Nuggets,193.5,98,84
20150401,Nuggets,away,Jazz,193.5,84,98
20150401,Knicks,home,Nets,194.5,98,100
20150401,Nets,away,Knicks,194.5,100,98
20150401,Lakers,home,Pelicans,196.5,92,113
20150401,Pelicans,away,Lakers,196.5,113,92
20150401,Magic,home,Spurs,198.0,91,103
20150401,Spurs,away,Magic,198.0,103,91
20150401,Rockets,home,Kings,211.0,115,111
20150401,Kings,away,Rockets,211.0,111,115
20150401,Thunder,home,Mavericks,216.0,131,135
20150401,Mavericks,away,Thunder,216.0,135,131
20150401,Timberwolves,home,Raptors,204.0,99,113
20150401,Raptors,away,Timberwolves,204.0,113,99
20150401,Trailblazers,home,Clippers,208.5,122,126
20150401,Clippers,away,Trailblazers,208.5,126,122
20150401,Wizards,home,Seventysixers,192.0,106,93
20150401,Seventysixers,away,Wizards,192.0,93,106
20150402,Cavaliers,home,Heat,199.5,114,88
20150402,Heat,away,Cavaliers,199.5,88,114
20150402,Mavericks,home,Rockets,210.0,101,108
20150402,Rockets,away,Mavericks,210.0,108,101
20150402,Warriors,home,Suns,210.0,107,106
20150402,Suns,away,Warriors,210.0,106,107
20150403,Bulls,home,Pistons,195.5,88,82
20150403,Pistons,away,Bulls,195.5,82,88
20150403,Celtics,home,Bucks,195.0,101,110
20150403,Bucks,away,Celtics,195.0,110,101
20150403,Grizzlies,home,Thunder,204.5,100,92
20150403,Thunder,away,Grizzlies,204.5,92,100
20150403,Kings,home,Pelicans,204.5,95,101
20150403,Pelicans,away,Kings,204.5,101,95
20150403,Lakers,home,Trailblazers,203.0,77,107
20150403,Trailblazers,away,Lakers,203.0,107,77
20150403,Nets,home,Raptors,206.5,114,109
20150403,Raptors,away,Nets,206.5,109,114
20150403,Pacers,home,Hornets,193.0,93,74
20150403,Hornets,away,Pacers,193.0,74,93
20150403,Spurs,home,Nuggets,208.5,123,93
20150403,Nuggets,away,Spurs,208.5,93,123
20150403,Timberwolves,home,Magic,205.0,84,97
20150403,Magic,away,Timberwolves,205.0,97,84
20150403,Wizards,home,Knicks,190.0,101,87
20150403,Knicks,away,Wizards,190.0,87,101
20150404,Bucks,home,Magic,194.0,90,97
20150404,Magic,away,Bucks,194.0,97,90
20150404,Grizzlies,home,Wizards,186.5,83,92
20150404,Wizards,away,Grizzlies,186.5,92,83
20150404,Hawks,home,Nets,205.0,131,99
20150404,Nets,away,Hawks,205.0,99,131
20150404,Hornets,home,Seventysixers,189.5,92,91
20150404,Seventysixers,away,Hornets,189.5,91,92
20150404,Mavericks,home,Warriors,212.0,110,123
20150404,Warriors,away,Mavericks,212.0,123,110
20150404,Nuggets,home,Clippers,216.5,92,107
20150404,Clippers,away,Nuggets,216.5,107,92
20150404,Pistons,home,Heat,191.5,99,98
20150404,Heat,away,Pistons,191.5,98,99
20150404,Raptors,home,Celtics,207.5,116,117
20150404,Celtics,away,Raptors,207.5,117,116
20150404,Suns,home,Jazz,186.5,87,85
20150404,Jazz,away,Suns,186.5,85,87
20150404,Trailblazers,home,Pelicans,196.0,99,90
20150404,Pelicans,away,Trailblazers,196.0,90,99
20150405,Cavaliers,home,Bulls,195.5,99,94
20150405,Bulls,away,Cavaliers,195.5,94,99
20150405,Kings,home,Jazz,191.5,95,101
20150405,Jazz,away,Kings,191.5,101,95
20150405,Knicks,home,Seventysixers,187.5,101,91
20150405,Seventysixers,away,Knicks,187.5,91,101
20150405,Lakers,home,Clippers,210.0,78,106
20150405,Clippers,away,Lakers,210.0,106,78
20150405,Pacers,home,Heat,191.5,112,89
20150405,Heat,away,Pacers,191.5,89,112
20150405,Spurs,home,Warriors,209.0,107,92
20150405,Warriors,away,Spurs,209.0,92,107
20150405,Thunder,home,Rockets,219.0,112,115
20150405,Rockets,away,Thunder,219.0,115,112
20150406,Nets,home,Trailblazers,202.0,106,96
20150406,Trailblazers,away,Nets,202.0,96,106
20150407,Clippers,home,Lakers,207.0,105,100
20150407,Lakers,away,Clippers,207.0,100,105
20150407,Hawks,home,Suns,201.0,96,69
20150407,Suns,away,Hawks,201.0,69,96
20150407,Heat,home,Hornets,190.0,105,100
20150407,Hornets,away,Heat,190.0,100,105
20150407,Kings,home,Timberwolves,212.5,116,111
20150407,Timberwolves,away,Kings,212.5,111,116
20150407,Pelicans,home,Warriors,205.0,103,100
20150407,Warriors,away,Pelicans,205.0,100,103
20150407,Thunder,home,Spurs,215.5,88,113
20150407,Spurs,away,Thunder,215.5,113,88
20150408,Bucks,home,Cavaliers,198.5,99,104
20150408,Cavaliers,away,Bucks,198.5,104,99
20150408,Grizzlies,home,Pelicans,184.0,110,74
20150408,Pelicans,away,Grizzlies,184.0,74,110
20150408,Hornets,home,Raptors,198.0,74,92
20150408,Raptors,away,Hornets,198.0,92,74
20150408,Jazz,home,Kings,190.5,103,91
20150408,Kings,away,Jazz,190.5,91,103
20150408,Knicks,home,Pacers,191.0,86,102
20150408,Pacers,away,Knicks,191.0,102,86
20150408,Magic,home,Bulls,192.5,105,103
20150408,Bulls,away,Magic,192.5,103,105
20150408,Mavericks,home,Suns,206.5,107,104
20150408,Suns,away,Mavericks,206.5,104,107
20150408,Nets,home,Hawks,204.5,111,114
20150408,Hawks,away,Nets,204.5,114,111
20150408,Nuggets,home,Lakers,206.5,119,101
20150408,Lakers,away,Nuggets,206.5,101,119
20150408,Pistons,home,Celtics,201.5,103,113
20150408,Celtics,away,Pistons,201.5,113,103
20150408,Seventysixers,home,Wizards,189.0,90,119
20150408,Wizards,away,Seventysixers,189.0,119,90
20150408,Spurs,home,Rockets,206.0,110,98
20150408,Rockets,away,Spurs,206.0,98,110
20150408,Trailblazers,home,Timberwolves,207.0,116,91
20150408,Timberwolves,away,Trailblazers,207.0,91,116
20150409,Heat,home,Bulls,192.0,78,89
20150409,Bulls,away,Heat,192.0,89,78
20150409,Warriors,home,Trailblazers,210.5,116,105
20150409,Trailblazers,away,Warriors,210.5,105,116
20150410,Cavaliers,home,Celtics,206.5,90,99
20150410,Celtics,away,Cavaliers,206.5,99,90
20150410,Hawks,home,Hornets,192.5,104,80
20150410,Hornets,away,Hawks,192.5,80,104
20150410,Jazz,home,Grizzlies,177.0,88,89
20150410,Grizzlies,away,Jazz,177.0,89,88
20150410,Knicks,home,Bucks,190.0,91,99
20150410,Bucks,away,Knicks,190.0,99,91
20150410,Lakers,home,Timberwolves,202.5,106,98
20150410,Timberwolves,away,Lakers,202.5,98,106
20150410,Magic,home,Raptors,202.5,99,101
20150410,Raptors,away,Magic,202.5,101,99
20150410,Nets,home,Wizards,197.5,117,80
20150410,Wizards,away,Nets,197.5,80,117
20150410,Nuggets,home,Mavericks,212.0,143,144
20150410,Mavericks,away,Nuggets,212.0,144,143
20150410,Pelicans,home,Suns,194.5,90,75
20150410,Suns,away,Pelicans,194.5,75,90
20150410,Pistons,home,Pacers,196.5,103,107
20150410,Pacers,away,Pistons,196.5,107,103
20150410,Rockets,home,Spurs,206.0,103,104
20150410,Spurs,away,Rockets,206.0,104,103
20150410,Thunder,home,Kings,218.0,116,103
20150410,Kings,away,Thunder,218.0,103,116
20150411,Bulls,home,Seventysixers,195.0,114,107
20150411,Seventysixers,away,Bulls,195.0,107,114
20150411,Clippers,home,Grizzlies,195.0,94,86
20150411,Grizzlies,away,Clippers,195.0,86,94
20150411,Heat,home,Raptors,198.5,104,107
20150411,Raptors,away,Heat,198.5,107,104
20150411,Magic,home,Knicks,195.0,79,80
20150411,Knicks,away,Magic,195.0,80,79
20150411,Trailblazers,home,Jazz,184.0,105,111
20150411,Jazz,away,Trailblazers,184.0,111,105
20150411,Warriors,home,Timberwolves,213.5,110,101
20150411,Timberwolves,away,Warriors,213.5,101,110
20150412,Bucks,home,Nets,200.5,96,73
20150412,Nets,away,Bucks,200.5,73,96
20150412,Celtics,home,Cavaliers,197.5,117,78
20150412,Cavaliers,away,Celtics,197.5,78,117
20150412,Lakers,home,Mavericks,206.0,106,120
20150412,Mavericks,away,Lakers,206.0,120,106
20150412,Nuggets,home,Kings,218.5,122,111
20150412,Kings,away,Nuggets,218.5,111,122
20150412,Pacers,home,Thunder,208.5,116,104
20150412,Thunder,away,Pacers,208.5,104,116
20150412,Pistons,home,Hornets,193.0,116,77
20150412,Hornets,away,Pistons,193.0,77,116
20150412,Rockets,home,Pelicans,200.0,121,114
20150412,Pelicans,away,Rockets,200.0,114,121
20150412,Spurs,home,Suns,199.0,107,91
20150412,Suns,away,Spurs,199.0,91,107
20150412,Wizards,home,Hawks,195.0,108,99
20150412,Hawks,away,Wizards,195.0,99,108
20150413,Cavaliers,home,Pistons,204.5,109,97
20150413,Pistons,away,Cavaliers,204.5,97,109
20150413,Clippers,home,Nuggets,215.5,110,103
20150413,Nuggets,away,Clippers,215.5,103,110
20150413,Hawks,home,Knicks,198.0,108,112
20150413,Knicks,away,Hawks,198.0,112,108
20150413,Heat,home,Magic,196.5,100,93
20150413,Magic,away,Heat,196.5,93,100
20150413,Hornets,home,Rockets,199.5,90,100
20150413,Rockets,away,Hornets,199.5,100,90
20150413,Jazz,home,Mavericks,189.0,109,92
20150413,Mavericks,away,Jazz,189.0,92,109
20150413,Kings,home,Lakers,207.0,102,92
20150413,Lakers,away,Kings,207.0,92,102
20150413,Nets,home,Bulls,199.0,86,113
20150413,Bulls,away,Nets,199.0,113,86
20150413,Seventysixers,home,Bucks,195.5,97,107
20150413,Bucks,away,Seventysixers,195.5,107,97
20150413,Thunder,home,Trailblazers,214.5,101,90
20150413,Trailblazers,away,Thunder,214.5,90,101
20150413,Timberwolves,home,Pelicans,198.0,88,100
20150413,Pelicans,away,Timberwolves,198.0,100,88
20150413,Warriors,home,Grizzlies,197.0,111,107
20150413,Grizzlies,away,Warriors,197.0,107,111
20150414,Celtics,home,Raptors,207.0,95,93
20150414,Raptors,away,Celtics,207.0,93,95
20150414,Pacers,home,Wizards,192.5,99,95
20150414,Wizards,away,Pacers,192.5,95,99
20150414,Suns,home,Clippers,207.0,101,112
20150414,Clippers,away,Suns,207.0,112,101
20150415,Bucks,home,Celtics,200.0,100,105
20150415,Celtics,away,Bucks,200.0,105,100
20150415,Bulls,home,Hawks,197.0,91,85
20150415,Hawks,away,Bulls,197.0,85,91
20150415,Cavaliers,home,Wizards,193.5,113,108
20150415,Wizards,away,Cavaliers,193.5,108,113
20150415,Grizzlies,home,Pacers,185.0,95,83
20150415,Pacers,away,Grizzlies,185.0,83,95
20150415,Knicks,home,Pistons,196.0,90,112
20150415,Pistons,away,Knicks,196.0,112,90
20150415,Lakers,home,Kings,206.5,99,122
20150415,Kings,away,Lakers,206.5,122,99
20150415,Mavericks,home,Trailblazers,207.5,114,98
20150415,Trailblazers,away,Mavericks,207.5,98,114
20150415,Nets,home,Magic,203.0,101,88
20150415,Magic,away,Nets,203.0,88,101
20150415,Pelicans,home,Spurs,193.0,108,103
20150415,Spurs,away,Pelicans,193.0,103,108
20150415,Raptors,home,Hornets,195.0,92,87
20150415,Hornets,away,Raptors,195.0,87,92
20150415,Rockets,home,Jazz,195.5,117,91
